ip,timestamp,request,status,size,user_agent
196.213.107.61,13/Aug/2024:01:52:45 +0000,GET /login HTTP/1.1,500,489,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
210.192.90.95,2/Aug/2024:12:50:17 +0000,GET /login HTTP/1.1,302,1788,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
86.205.82.192,14/Aug/2024:10:49:18 +0000,PUT /services.html HTTP/1.1,302,1100,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
154.77.168.194,10/Aug/2024:11:31:16 +0000,DELETE /index.html HTTP/1.1,404,2522,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
10.231.118.244,10/Aug/2024:12:56:37 +0000,GET /contact.html HTTP/1.1,200,2371,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
35.232.78.22,10/Aug/2024:10:52:06 +0000,PUT /services.html HTTP/1.1,200,3965,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
67.11.255.188,3/Aug/2024:02:29:17 +0000,POST /login HTTP/1.1,404,4428,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
3.10.110.106,21/Aug/2024:20:19:08 +0000,GET /services.html HTTP/1.1,404,867,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
112.118.114.90,10/Aug/2024:11:52:30 +0000,POST /services.html HTTP/1.1,200,3877,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
69.26.177.126,26/Aug/2024:11:27:44 +0000,DELETE /login HTTP/1.1,404,1107,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
175.195.226.246,24/Aug/2024:19:29:26 +0000,POST /login HTTP/1.1,404,3971,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
57.243.84.167,11/Aug/2024:09:54:06 +0000,PUT /products.html HTTP/1.1,302,592,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
199.6.107.83,13/Aug/2024:16:59:34 +0000,POST /about.html HTTP/1.1,302,3735,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
177.0.40.65,21/Aug/2024:21:27:34 +0000,PUT /index.html HTTP/1.1,302,4208,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
237.148.204.134,20/Aug/2024:03:03:14 +0000,GET /login HTTP/1.1,200,3552,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
228.239.144.146,8/Aug/2024:02:51:52 +0000,GET /products.html HTTP/1.1,302,1498,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
145.22.38.186,12/Aug/2024:22:50:18 +0000,DELETE /index.html HTTP/1.1,200,3996,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
122.124.6.142,23/Aug/2024:11:54:56 +0000,GET /contact.html HTTP/1.1,500,3530,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
40.130.89.16,27/Aug/2024:19:58:59 +0000,DELETE /index.html HTTP/1.1,500,910,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
56.44.186.215,23/Aug/2024:04:20:36 +0000,POST /services.html HTTP/1.1,500,437,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
70.163.185.132,13/Aug/2024:13:08:59 +0000,GET /about.html HTTP/1.1,500,2900,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
251.47.233.195,3/Aug/2024:11:26:26 +0000,GET /products.html HTTP/1.1,500,390,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
241.82.235.111,22/Aug/2024:18:42:12 +0000,GET /products.html HTTP/1.1,302,3527,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
49.177.227.215,11/Aug/2024:23:37:40 +0000,GET /services.html HTTP/1.1,200,3577,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
24.144.243.68,11/Aug/2024:02:58:17 +0000,GET /products.html HTTP/1.1,200,4513,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
163.59.111.166,27/Aug/2024:23:52:39 +0000,POST /login HTTP/1.1,200,3119,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
204.243.245.43,22/Aug/2024:23:53:04 +0000,POST /products.html HTTP/1.1,404,3654,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
143.166.44.170,26/Aug/2024:14:52:22 +0000,PUT /contact.html HTTP/1.1,302,4970,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
224.27.217.93,28/Aug/2024:16:00:49 +0000,GET /pricing.html HTTP/1.1,404,2174,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
19.155.30.244,16/Aug/2024:10:59:15 +0000,POST /contact.html HTTP/1.1,200,3664,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
28.52.236.18,21/Aug/2024:00:23:09 +0000,POST /services.html HTTP/1.1,404,1701,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
165.38.135.249,2/Aug/2024:23:14:59 +0000,DELETE /products.html HTTP/1.1,302,2130,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
40.238.250.24,5/Aug/2024:20:03:25 +0000,DELETE /pricing.html HTTP/1.1,302,4700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
192.193.218.105,28/Aug/2024:20:28:20 +0000,DELETE /products.html HTTP/1.1,500,3053,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
58.97.10.133,14/Aug/2024:21:19:03 +0000,PUT /products.html HTTP/1.1,404,3900,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
86.9.139.24,20/Aug/2024:16:22:24 +0000,POST /about.html HTTP/1.1,302,4899,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
129.24.159.209,6/Aug/2024:04:33:16 +0000,DELETE /contact.html HTTP/1.1,500,577,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
52.88.73.36,20/Aug/2024:01:37:56 +0000,PUT /pricing.html HTTP/1.1,302,4313,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
96.82.143.110,3/Aug/2024:11:25:37 +0000,GET /login HTTP/1.1,404,1980,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
107.108.224.199,18/Aug/2024:03:59:16 +0000,POST /about.html HTTP/1.1,200,3938,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
157.197.29.250,7/Aug/2024:06:36:43 +0000,DELETE /services.html HTTP/1.1,404,4178,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
45.196.133.98,5/Aug/2024:12:02:25 +0000,POST /index.html HTTP/1.1,302,668,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
118.106.188.254,21/Aug/2024:13:07:45 +0000,GET /login HTTP/1.1,500,3023,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
223.136.200.204,9/Aug/2024:00:17:19 +0000,GET /contact.html HTTP/1.1,500,960,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
92.196.248.189,12/Aug/2024:22:38:16 +0000,POST /contact.html HTTP/1.1,500,1250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
190.51.65.163,18/Aug/2024:10:30:53 +0000,PUT /pricing.html HTTP/1.1,200,535,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
185.98.15.130,2/Aug/2024:08:27:37 +0000,PUT /about.html HTTP/1.1,302,1324,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
89.82.190.178,25/Aug/2024:03:19:20 +0000,PUT /login HTTP/1.1,404,1032,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
200.130.54.36,26/Aug/2024:11:35:56 +0000,DELETE /index.html HTTP/1.1,200,3433,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
203.161.252.244,5/Aug/2024:03:50:09 +0000,DELETE /products.html HTTP/1.1,302,1449,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
101.1.189.106,11/Aug/2024:22:39:36 +0000,DELETE /about.html HTTP/1.1,200,1616,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
196.251.1.177,20/Aug/2024:10:38:18 +0000,PUT /products.html HTTP/1.1,500,1770,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
33.156.6.28,9/Aug/2024:12:04:58 +0000,DELETE /pricing.html HTTP/1.1,500,3661,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
125.70.96.167,18/Aug/2024:03:08:10 +0000,PUT /contact.html HTTP/1.1,302,1280,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
241.31.224.237,9/Aug/2024:12:24:00 +0000,POST /login HTTP/1.1,200,3933,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
237.102.180.56,18/Aug/2024:08:38:25 +0000,POST /about.html HTTP/1.1,500,3975,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
93.213.118.81,2/Aug/2024:02:22:47 +0000,PUT /about.html HTTP/1.1,302,2070,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
146.52.149.205,20/Aug/2024:11:45:59 +0000,GET /products.html HTTP/1.1,200,3157,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
255.255.138.10,17/Aug/2024:07:38:26 +0000,PUT /contact.html HTTP/1.1,404,2222,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
227.52.157.147,1/Aug/2024:06:48:53 +0000,DELETE /products.html HTTP/1.1,500,659,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
172.126.233.65,10/Aug/2024:04:38:39 +0000,POST /about.html HTTP/1.1,302,3472,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
23.245.101.252,18/Aug/2024:13:28:56 +0000,DELETE /services.html HTTP/1.1,302,3791,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
254.75.158.30,22/Aug/2024:03:44:44 +0000,GET /services.html HTTP/1.1,404,909,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
48.81.174.155,12/Aug/2024:02:42:49 +0000,DELETE /products.html HTTP/1.1,404,3877,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
10.113.81.156,7/Aug/2024:23:35:52 +0000,POST /about.html HTTP/1.1,500,2153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
31.15.146.6,25/Aug/2024:15:53:04 +0000,PUT /contact.html HTTP/1.1,500,3604,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
110.79.23.15,16/Aug/2024:09:31:11 +0000,GET /pricing.html HTTP/1.1,404,3246,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
159.99.37.251,18/Aug/2024:01:01:12 +0000,POST /products.html HTTP/1.1,302,905,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
31.100.192.47,11/Aug/2024:06:23:06 +0000,POST /pricing.html HTTP/1.1,200,2432,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
28.147.210.119,8/Aug/2024:04:05:10 +0000,PUT /contact.html HTTP/1.1,404,1002,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
176.180.2.129,7/Aug/2024:23:02:26 +0000,DELETE /products.html HTTP/1.1,200,679,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
41.244.94.93,16/Aug/2024:01:44:00 +0000,DELETE /login HTTP/1.1,200,1753,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
221.56.231.171,5/Aug/2024:01:01:42 +0000,GET /index.html HTTP/1.1,200,3560,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
36.241.146.50,1/Aug/2024:13:15:13 +0000,PUT /index.html HTTP/1.1,200,1823,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
80.247.109.169,2/Aug/2024:03:57:25 +0000,PUT /index.html HTTP/1.1,500,2545,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
172.222.140.155,22/Aug/2024:12:07:18 +0000,POST /pricing.html HTTP/1.1,302,1751,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
74.238.97.82,17/Aug/2024:03:18:33 +0000,POST /products.html HTTP/1.1,302,4141,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
73.30.198.62,6/Aug/2024:11:15:34 +0000,POST /pricing.html HTTP/1.1,404,4551,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
245.124.20.111,3/Aug/2024:13:08:03 +0000,DELETE /pricing.html HTTP/1.1,200,1524,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
121.107.75.149,28/Aug/2024:12:02:01 +0000,POST /pricing.html HTTP/1.1,500,1718,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
31.41.129.164,18/Aug/2024:09:47:52 +0000,GET /index.html HTTP/1.1,200,2467,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
118.240.196.40,20/Aug/2024:08:16:23 +0000,DELETE /pricing.html HTTP/1.1,302,4647,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
212.187.147.69,15/Aug/2024:00:31:11 +0000,GET /login HTTP/1.1,302,1162,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
105.147.40.173,2/Aug/2024:06:25:05 +0000,GET /login HTTP/1.1,302,2390,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
39.95.186.184,2/Aug/2024:22:53:59 +0000,POST /services.html HTTP/1.1,302,2458,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
49.236.99.117,21/Aug/2024:19:40:13 +0000,PUT /contact.html HTTP/1.1,404,469,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
230.146.7.39,2/Aug/2024:03:16:36 +0000,DELETE /login HTTP/1.1,500,875,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
41.12.172.110,8/Aug/2024:00:32:55 +0000,DELETE /pricing.html HTTP/1.1,200,1464,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
254.221.219.172,17/Aug/2024:04:43:57 +0000,PUT /products.html HTTP/1.1,302,380,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
249.96.30.6,13/Aug/2024:18:18:50 +0000,POST /login HTTP/1.1,500,1603,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
208.41.43.160,5/Aug/2024:13:39:38 +0000,PUT /index.html HTTP/1.1,302,4224,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
150.243.31.104,12/Aug/2024:01:31:29 +0000,PUT /contact.html HTTP/1.1,500,1467,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
243.199.231.172,17/Aug/2024:17:20:22 +0000,GET /pricing.html HTTP/1.1,302,3606,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
40.181.178.30,28/Aug/2024:08:34:05 +0000,POST /contact.html HTTP/1.1,302,3670,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
24.169.247.77,22/Aug/2024:08:46:28 +0000,POST /pricing.html HTTP/1.1,500,1411,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
111.252.44.59,23/Aug/2024:23:57:01 +0000,DELETE /login HTTP/1.1,200,630,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
187.142.197.234,11/Aug/2024:13:28:35 +0000,DELETE /about.html HTTP/1.1,500,3878,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
39.232.235.35,11/Aug/2024:03:25:01 +0000,GET /login HTTP/1.1,500,4127,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
253.135.55.166,2/Aug/2024:02:08:13 +0000,GET /about.html HTTP/1.1,500,1700,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
24.132.182.48,2/Aug/2024:04:41:53 +0000,GET /services.html HTTP/1.1,404,1087,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
89.58.213.227,9/Aug/2024:13:00:27 +0000,POST /products.html HTTP/1.1,500,2059,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
33.120.12.81,6/Aug/2024:08:06:05 +0000,GET /contact.html HTTP/1.1,200,728,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
69.161.7.121,25/Aug/2024:09:40:07 +0000,DELETE /login HTTP/1.1,200,3863,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
136.199.113.119,27/Aug/2024:17:11:23 +0000,PUT /login HTTP/1.1,500,1249,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
49.28.142.163,25/Aug/2024:21:54:11 +0000,POST /login HTTP/1.1,200,1092,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
47.206.219.143,12/Aug/2024:13:14:26 +0000,POST /contact.html HTTP/1.1,404,4477,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
118.225.98.211,23/Aug/2024:18:44:30 +0000,POST /services.html HTTP/1.1,302,2960,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
10.247.225.70,10/Aug/2024:23:14:47 +0000,PUT /products.html HTTP/1.1,302,4427,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
191.138.92.203,6/Aug/2024:08:04:39 +0000,PUT /about.html HTTP/1.1,302,4632,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
136.62.226.105,5/Aug/2024:03:39:51 +0000,DELETE /products.html HTTP/1.1,500,2145,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
150.41.72.138,22/Aug/2024:13:19:34 +0000,PUT /index.html HTTP/1.1,200,2942,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
221.159.227.100,26/Aug/2024:09:50:07 +0000,DELETE /pricing.html HTTP/1.1,200,1692,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
16.194.203.47,21/Aug/2024:13:18:30 +0000,DELETE /pricing.html HTTP/1.1,500,1112,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
196.179.103.216,16/Aug/2024:08:57:37 +0000,DELETE /services.html HTTP/1.1,200,2462,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
185.37.248.253,24/Aug/2024:11:20:59 +0000,GET /index.html HTTP/1.1,500,4681,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
142.144.95.7,5/Aug/2024:04:11:45 +0000,DELETE /contact.html HTTP/1.1,302,2423,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
187.28.144.7,15/Aug/2024:04:11:49 +0000,POST /services.html HTTP/1.1,200,3536,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
47.144.131.87,8/Aug/2024:12:43:19 +0000,PUT /about.html HTTP/1.1,302,4335,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
210.133.210.254,20/Aug/2024:06:51:10 +0000,DELETE /login HTTP/1.1,500,2825,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36"
52.4.176.18,24/Aug/2024:12:06:08 +0000,PUT /contact.html HTTP/1.1,302,1896,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0
